filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
20181210_100344_857_R.JPG, ,{},19,4,"{""all_points_x"": [7, 50, 801, 1323, 1307, 739], ""all_points_y"": [442, 607, 1077, 669, 505, 896], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100344_857_R.JPG, ,{},19,5,"{""all_points_x"": [7, 6, 391, 454, 516], ""all_points_y"": [12, 237, 30, 53, 11], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100344_857_R.JPG, ,{},19,6,"{""all_points_x"": [1066, 2335, 3255, 1732], ""all_points_y"": [944, 8, 8, 1332], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100344_857_R.JPG, ,{},19,7,"{""all_points_x"": [3250, 3499, 3562, 3301], ""all_points_y"": [1188, 1300, 1213, 1096], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,8,"{""all_points_x"": [3543, 3500, 3589, 3598], ""all_points_y"": [776, 838, 895, 813], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,9,"{""all_points_x"": [3477, 3417, 3587, 3587], ""all_points_y"": [872, 973, 1056, 921], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,10,"{""all_points_x"": [3390, 3306, 3590, 3581], ""all_points_y"": [1002, 1086, 1208, 1099], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,11,"{""all_points_x"": [3178, 3112, 3381, 3441], ""all_points_y"": [1191, 1296, 1422, 1311], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,12,"{""all_points_x"": [3042, 2962, 3252, 3306], ""all_points_y"": [1371, 1446, 1599, 1506], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,13,"{""all_points_x"": [2934, 2849, 3140, 3224], ""all_points_y"": [1466, 1591, 1751, 1654], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,14,"{""all_points_x"": [2855, 2765, 3050, 3110], ""all_points_y"": [1615, 1695, 1878, 1782], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,15,"{""all_points_x"": [2721, 2633, 2883, 2960], ""all_points_y"": [1764, 1868, 2032, 1931], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,16,"{""all_points_x"": [2596, 2518, 2775, 2859], ""all_points_y"": [1907, 1990, 2174, 2070], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,17,"{""all_points_x"": [2453, 2374, 2649, 2726], ""all_points_y"": [2069, 2183, 2371, 2236], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100344_857_R.JPG, ,{},19,18,"{""all_points_x"": [2263, 2167, 2506, 2583], ""all_points_y"": [2195, 2310, 2536, 2425], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,0,"{""all_points_x"": [2480, 2324, 2046, 2052, 2337, 2483], ""all_points_y"": [834, 983, 827, 750, 893, 757], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100359_037_R.JPG, ,{},28,1,"{""all_points_x"": [2106, 2049, 2339, 2487, 2453, 2331, 2260, 2214], ""all_points_y"": [691, 736, 890, 745, 728, 740, 699, 723], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100359_037_R.JPG, ,{},28,2,"{""all_points_x"": [3584, 3562, 3593, 3591], ""all_points_y"": [474, 531, 559, 487], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,3,"{""all_points_x"": [2601, 2568, 2642, 2684], ""all_points_y"": [1756, 1822, 1857, 1785], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100359_037_R.JPG, ,{},28,4,"{""all_points_x"": [3555, 3474, 3585, 3590], ""all_points_y"": [559, 636, 698, 589], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,5,"{""all_points_x"": [3387, 3323, 3588, 3587], ""all_points_y"": [631, 734, 844, 717], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,6,"{""all_points_x"": [601, 571, 630, 705], ""all_points_y"": [3, 35, 71, 19], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,7,"{""all_points_x"": [730, 662, 728, 857], ""all_points_y"": [14, 65, 110, 15], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,8,"{""all_points_x"": [889, 761, 833, 970], ""all_points_y"": [14, 90, 146, 44], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,9,"{""all_points_x"": [997, 831, 918, 1075], ""all_points_y"": [51, 150, 204, 85], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,10,"{""all_points_x"": [1086, 937, 1038, 1178], ""all_points_y"": [99, 210, 273, 138], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,11,"{""all_points_x"": [1212, 1050, 1130, 1268], ""all_points_y"": [148, 259, 308, 211], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,12,"{""all_points_x"": [1300, 1159, 1242, 1399], ""all_points_y"": [188, 319, 378, 270], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,13,"{""all_points_x"": [1478, 1342, 1238, 1416], ""all_points_y"": [328, 463, 397, 270], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,14,"{""all_points_x"": [651, 425, 540, 737], ""all_points_y"": [497, 640, 688, 527], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,15,"{""all_points_x"": [198, 65, 141, 289], ""all_points_y"": [248, 369, 420, 289], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,16,"{""all_points_x"": [290, 397, 475, 459], ""all_points_y"": [7, 72, 32, 6], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,17,"{""all_points_x"": [743, 574, 631, 819], ""all_points_y"": [541, 705, 755, 605], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,18,"{""all_points_x"": [869, 656, 728, 975], ""all_points_y"": [591, 763, 803, 671], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,19,"{""all_points_x"": [972, 788, 886, 1055], ""all_points_y"": [689, 845, 907, 767], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,20,"{""all_points_x"": [1101, 932, 1010, 1174], ""all_points_y"": [751, 901, 953, 815], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,21,"{""all_points_x"": [1167, 1032, 1120, 1280], ""all_points_y"": [829, 980, 1019, 891], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,22,"{""all_points_x"": [1304, 1140, 1230, 1410], ""all_points_y"": [910, 1039, 1126, 965], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,23,"{""all_points_x"": [1565, 1348, 1466, 1675], ""all_points_y"": [994, 1181, 1282, 1083], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,24,"{""all_points_x"": [1691, 1501, 1613, 1795], ""all_points_y"": [1121, 1313, 1391, 1201], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,25,"{""all_points_x"": [1934, 1705, 1837, 2028], ""all_points_y"": [1217, 1412, 1501, 1309], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,26,"{""all_points_x"": [2025, 1842, 1924, 2094], ""all_points_y"": [1345, 1554, 1609, 1428], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100359_037_R.JPG, ,{},28,27,"{""all_points_x"": [2192, 1973, 2085, 2286], ""all_points_y"": [1428, 1657, 1710, 1512], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100416_215_R.JPG, ,{},7,0,"{""all_points_x"": [107, 217, 287, 172], ""all_points_y"": [1604, 1706, 1653, 1548], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100416_215_R.JPG, ,{},7,1,"{""all_points_x"": [1934, 1925, 2347, 2058], ""all_points_y"": [2605, 2397, 2692, 2695], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100416_215_R.JPG, ,{},7,2,"{""all_points_x"": [1994, 3589, 3594, 3315, 2373], ""all_points_y"": [2406, 580, 2307, 2700, 2688], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100416_215_R.JPG, ,{},7,3,"{""all_points_x"": [276, 1491, 2119, 2118, 1447, 161], ""all_points_y"": [1289, 2260, 1604, 1465, 2134, 1114], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100416_215_R.JPG, ,{},7,4,"{""all_points_x"": [191, 1443, 2130, 816], ""all_points_y"": [1120, 2118, 1458, 611], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100416_215_R.JPG, ,{},7,5,"{""all_points_x"": [1159, 1203, 1, 12, 757], ""all_points_y"": [9, 240, 1153, 530, 4], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100416_215_R.JPG, ,{},7,6,"{""all_points_x"": [11, 9, 761], ""all_points_y"": [10, 535, 1], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100422_227_R.JPG, ,{},5,0,"{""all_points_x"": [3341, 3285, 3518, 3585], ""all_points_y"": [129, 198, 315, 228], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100422_227_R.JPG, ,{},5,1,"{""all_points_x"": [1331, 399, 135, 11, 10], ""all_points_y"": [2687, 1887, 2101, 1959, 2692], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100422_227_R.JPG, ,{},5,2,"{""all_points_x"": [895, 735, 3, 1, 34], ""all_points_y"": [1246, 850, 1423, 1958, 1987], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100422_227_R.JPG, ,{},5,3,"{""all_points_x"": [764, 8, 6, 60], ""all_points_y"": [829, 1421, 379, 346], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100422_227_R.JPG, ,{},5,4,"{""all_points_x"": [6, 498, 10], ""all_points_y"": [339, 8, 14], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100434_339_R.JPG, ,{},11,0,"{""all_points_x"": [3006, 3143, 3181, 3057], ""all_points_y"": [1535, 1605, 1559, 1468], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100434_339_R.JPG, ,{},11,1,"{""all_points_x"": [1897, 1827, 1802, 1855], ""all_points_y"": [235, 290, 251, 208], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100434_339_R.JPG, ,{},11,2,"{""all_points_x"": [1696, 1642, 1726, 1800], ""all_points_y"": [129, 169, 231, 176], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100434_339_R.JPG, ,{},11,3,"{""all_points_x"": [3405, 3355, 3506], ""all_points_y"": [2644, 2696, 2700], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100434_339_R.JPG, ,{},11,4,"{""all_points_x"": [1220, 1180, 1226, 1265], ""all_points_y"": [599, 647, 667, 630], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100434_339_R.JPG, ,{},11,5,"{""all_points_x"": [575, 541, 577, 604], ""all_points_y"": [164, 199, 226, 182], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100434_339_R.JPG, ,{},11,6,"{""all_points_x"": [2868, 3121, 3215], ""all_points_y"": [8, 118, 16], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100434_339_R.JPG, ,{},11,7,"{""all_points_x"": [7, 561, 1661, 1622, 475, 8], ""all_points_y"": [1645, 2155, 1162, 983, 1987, 1550], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100434_339_R.JPG, ,{},11,8,"{""all_points_x"": [789, 10, 11, 477, 1629], ""all_points_y"": [436, 1019, 1533, 1961, 988], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100434_339_R.JPG, ,{},11,9,"{""all_points_x"": [1309, 1275, 3596, 3589], ""all_points_y"": [332, 146, 1483, 1681], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100434_339_R.JPG, ,{},11,10,"{""all_points_x"": [1457, 1278, 3592, 3596, 2278], ""all_points_y"": [9, 146, 1474, 698, 2], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100440_449_R.JPG, ,{},15,0,"{""all_points_x"": [465, 405, 449, 525], ""all_points_y"": [128, 169, 215, 161], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100440_449_R.JPG, ,{},15,1,"{""all_points_x"": [877, 795, 923, 974], ""all_points_y"": [898, 981, 1023, 934], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100440_449_R.JPG, ,{},15,2,"{""all_points_x"": [1582, 1517, 1596, 1660], ""all_points_y"": [1301, 1366, 1425, 1368], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100440_449_R.JPG, ,{},15,3,"{""all_points_x"": [1446, 1383, 1452, 1516], ""all_points_y"": [1202, 1245, 1324, 1243], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100440_449_R.JPG, ,{},15,4,"{""all_points_x"": [1358, 1246, 1052, 1288], ""all_points_y"": [2585, 2693, 2699, 2474], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100440_449_R.JPG, ,{},15,5,"{""all_points_x"": [326, 1280, 1064, 4, 12], ""all_points_y"": [1655, 2483, 2696, 2691, 1909], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100440_449_R.JPG, ,{},15,6,"{""all_points_x"": [989, 936, 2947, 2781], ""all_points_y"": [1360, 1189, 2698, 2700], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100440_449_R.JPG, ,{},15,7,"{""all_points_x"": [939, 1562, 3591, 3587, 2916], ""all_points_y"": [1196, 680, 1959, 2683, 2682], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100440_449_R.JPG, ,{},15,8,"{""all_points_x"": [2471, 2358, 2447, 2550], ""all_points_y"": [464, 533, 598, 520], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100440_449_R.JPG, ,{},15,9,"{""all_points_x"": [3023, 2949, 3078, 3124], ""all_points_y"": [773, 883, 921, 847], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100440_449_R.JPG, ,{},15,10,"{""all_points_x"": [3315, 3144, 3252, 3435], ""all_points_y"": [1004, 1179, 1257, 1060], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100440_449_R.JPG, ,{},15,11,"{""all_points_x"": [3186, 3010, 3116, 3291], ""all_points_y"": [869, 1067, 1122, 941], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100440_449_R.JPG, ,{},15,12,"{""all_points_x"": [2713, 2555, 2670, 2796], ""all_points_y"": [621, 812, 874, 665], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100440_449_R.JPG, ,{},15,13,"{""all_points_x"": [2563, 2445, 2522, 2630], ""all_points_y"": [561, 705, 762, 631], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100440_449_R.JPG, ,{},15,14,"{""all_points_x"": [763, 559, 642, 884], ""all_points_y"": [273, 449, 520, 356], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100458_635_R.JPG, ,{},23,0,"{""all_points_x"": [1457, 1379, 1461, 1516], ""all_points_y"": [1584, 1651, 1710, 1626], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,1,"{""all_points_x"": [1488, 1518, 1604, 1665, 1630], ""all_points_y"": [10, 290, 287, 246, 12], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100458_635_R.JPG, ,{},23,2,"{""all_points_x"": [3447, 3386, 3472, 3504], ""all_points_y"": [2432, 2519, 2540, 2465], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,3,"{""all_points_x"": [2887, 2864, 2902, 2954], ""all_points_y"": [362, 392, 429, 390], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,4,"{""all_points_x"": [2827, 2800, 2837, 2854], ""all_points_y"": [234, 271, 305, 270], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,5,"{""all_points_x"": [1885, 1821, 1897, 1962], ""all_points_y"": [1319, 1360, 1433, 1354], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,6,"{""all_points_x"": [1138, 1096, 1148, 1179], ""all_points_y"": [813, 838, 876, 840], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,7,"{""all_points_x"": [1214, 1185, 1237, 1270], ""all_points_y"": [902, 926, 980, 947], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,8,"{""all_points_x"": [1224, 1174, 1232, 1283], ""all_points_y"": [626, 655, 699, 668], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,9,"{""all_points_x"": [1083, 1050, 1099, 1116], ""all_points_y"": [722, 760, 799, 746], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,10,"{""all_points_x"": [983, 942, 991, 1029], ""all_points_y"": [1899, 1959, 1987, 1933], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,11,"{""all_points_x"": [1451, 1404, 1481, 1513], ""all_points_y"": [1021, 1075, 1108, 1040], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100458_635_R.JPG, ,{},23,12,"{""all_points_x"": [1777, 1666, 1956, 2001], ""all_points_y"": [326, 411, 550, 474], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100458_635_R.JPG, ,{},23,13,"{""all_points_x"": [1653, 1518, 1863, 1965], ""all_points_y"": [414, 525, 687, 560], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100458_635_R.JPG, ,{},23,14,"{""all_points_x"": [1315, 1205, 1459, 1537], ""all_points_y"": [722, 796, 974, 880], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100458_635_R.JPG, ,{},23,15,"{""all_points_x"": [761, 678, 886, 993], ""all_points_y"": [1194, 1259, 1414, 1316], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100458_635_R.JPG, ,{},23,16,"{""all_points_x"": [489, 390, 646, 717], ""all_points_y"": [1226, 1308, 1477, 1382], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100458_635_R.JPG, ,{},23,17,"{""all_points_x"": [225, 433, 530, 327], ""all_points_y"": [1421, 1583, 1497, 1333], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100458_635_R.JPG, ,{},23,18,"{""all_points_x"": [3220, 3024, 3595, 3593], ""all_points_y"": [1273, 1750, 2116, 1517], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100458_635_R.JPG, ,{},23,19,"{""all_points_x"": [7, 273, 74, 8], ""all_points_y"": [258, 450, 549, 485], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100458_635_R.JPG, ,{},23,20,"{""all_points_x"": [10, 538, 415, 835, 9], ""all_points_y"": [696, 343, 238, 4, 11], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100458_635_R.JPG, ,{},23,21,"{""all_points_x"": [3588, 3214, 3587], ""all_points_y"": [832, 1269, 1492], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100458_635_R.JPG, ,{},23,22,"{""all_points_x"": [2, 771, 767, 871, 1012, 1106, 1094, 994, 1811, 839, 435, 548, 13], ""all_points_y"": [1491, 877, 782, 1071, 1100, 1016, 939, 567, 1, 8, 244, 342, 702], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100511_735_R.JPG, ,{},26,0,"{""all_points_x"": [2487, 2418, 2523, 2599, 2633], ""all_points_y"": [808, 1120, 1189, 1123, 826], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100511_735_R.JPG, ,{},26,1,"{""all_points_x"": [1756, 1753, 1777, 1828, 1926, 2032, 2138, 2148, 2098, 2028, 1956, 1876, 1852], ""all_points_y"": [1086, 1133, 1193, 1249, 1278, 1269, 1196, 1130, 1051, 1005, 992, 994, 994], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100511_735_R.JPG, ,{},26,2,"{""all_points_x"": [2624, 2672, 2754, 2901, 2758, 2145, 2152, 2133, 2054, 1991, 1888, 1847], ""all_points_y"": [347, 75, 5, 12, 724, 1286, 1147, 1073, 1003, 985, 982, 993], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100511_735_R.JPG, ,{},26,3,"{""all_points_x"": [2147, 2115, 2059, 2010, 1966, 1920, 1895, 1843, 1822, 1793, 1769, 1757, 1748, 1810, 1860, 1879, 1899, 1992, 2004, 2025, 2054, 2081, 2103, 2111, 2113, 2108], ""all_points_y"": [1185, 1225, 1273, 1290, 1292, 1288, 1283, 1264, 1258, 1208, 1186, 1140, 1124, 2149, 2216, 2228, 2231, 2230, 2226, 2216, 2194, 2169, 2142, 2098, 2062, 2009], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100511_735_R.JPG, ,{},26,4,"{""all_points_x"": [1455, 1464, 1624, 1758, 1746], ""all_points_y"": [1334, 1396, 1553, 1425, 1098], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100511_735_R.JPG, ,{},26,5,"{""all_points_x"": [3585, 3522, 3589], ""all_points_y"": [10, 69, 116], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100511_735_R.JPG, ,{},26,6,"{""all_points_x"": [3494, 3425, 3580, 3599], ""all_points_y"": [92, 150, 289, 159], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100511_735_R.JPG, ,{},26,7,"{""all_points_x"": [3368, 3270, 3527, 3584], ""all_points_y"": [224, 294, 440, 338], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100511_735_R.JPG, ,{},26,8,"{""all_points_x"": [2908, 2949, 2973, 2934], ""all_points_y"": [1024, 1043, 1015, 1003], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100511_735_R.JPG, ,{},26,9,"{""all_points_x"": [2886, 2857, 2908, 2941], ""all_points_y"": [883, 917, 961, 918], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100511_735_R.JPG, ,{},26,10,"{""all_points_x"": [2764, 2724, 2764, 2787], ""all_points_y"": [908, 934, 972, 943], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100511_735_R.JPG, ,{},26,11,"{""all_points_x"": [2187, 2134, 2179, 2225], ""all_points_y"": [1595, 1627, 1684, 1638], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100511_735_R.JPG, ,{},26,12,"{""all_points_x"": [2525, 2471, 2520, 2568], ""all_points_y"": [2096, 2150, 2202, 2164], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100511_735_R.JPG, ,{},26,13,"{""all_points_x"": [1738, 1652, 1935, 2034], ""all_points_y"": [2331, 2451, 2637, 2482], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100511_735_R.JPG, ,{},26,14,"{""all_points_x"": [1421, 1324, 1645, 1745], ""all_points_y"": [2342, 2464, 2689, 2591], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100511_735_R.JPG, ,{},26,15,"{""all_points_x"": [1253, 1146, 1223, 1475], ""all_points_y"": [2534, 2628, 2688, 2689], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100511_735_R.JPG, ,{},26,16,"{""all_points_x"": [2611, 2528, 2908, 2995], ""all_points_y"": [1375, 1472, 1703, 1517], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100511_735_R.JPG, ,{},26,17,"{""all_points_x"": [2304, 2214, 2499, 2579], ""all_points_y"": [1734, 1839, 2031, 1929], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100511_735_R.JPG, ,{},26,18,"{""all_points_x"": [2760, 2655, 2994, 3037], ""all_points_y"": [1238, 1339, 1512, 1416], ""name"": ""polygon""}","{""Objects"": ""4""}"
20181210_100511_735_R.JPG, ,{},26,19,"{""all_points_x"": [2544, 2659, 2735], ""all_points_y"": [15, 66, 10], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100511_735_R.JPG, ,{},26,20,"{""all_points_x"": [3207, 3526, 2915, 2874], ""all_points_y"": [304, 2, 13, 179], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100511_735_R.JPG, ,{},26,21,"{""all_points_x"": [2225, 2228, 2633, 2666, 2534], ""all_points_y"": [11, 122, 345, 73, 11], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100511_735_R.JPG, ,{},26,22,"{""all_points_x"": [25, 592, 371, 2], ""all_points_y"": [1683, 2207, 2370, 2041], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100511_735_R.JPG, ,{},26,23,"{""all_points_x"": [626, 571, 784, 885], ""all_points_y"": [1709, 1779, 2012, 1933], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100511_735_R.JPG, ,{},26,24,"{""all_points_x"": [674, 528, 1101, 1272], ""all_points_y"": [1132, 1303, 1766, 1595], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100511_735_R.JPG, ,{},26,25,"{""all_points_x"": [412, 1636, 1453, 1448, 2611, 2004, 13, 4], ""all_points_y"": [2638, 1555, 1387, 1340, 344, 2, 2, 2257], ""name"": ""polygon""}","{""Objects"": ""1""}"
20181210_100519_818_R.JPG, ,{},26,0,"{""all_points_x"": [2709, 2682, 2757, 2787], ""all_points_y"": [1954, 1994, 2060, 2016], ""name"": ""polygon""}","{""Objects"": ""5""}"
20181210_100519_818_R.JPG, ,{},26,1,"{""all_points_x"": [279, 568, 627, 659, 591, 569, 624, 611, 567, 516, 429, 445, 388], ""all_points_y"": [1179, 1809, 1810, 1757, 1595, 1524, 1501, 1421, 1397, 1433, 1227, 1167, 1129], ""name"": ""polygon""}","{""Objects"": ""3""}"
20181210_100519_818_R.JPG, ,{},26,2,"{""all_points_x"": [13, 175, 220, 441, 1065, 1923, 1900, 934, 292, 263, 393, 346, 190, 14], ""all_points_y"": [1211, 1553, 1565, 1514, 2009, 1307, 877, 1592, 1129, 1051, 950, 830, 893, 937], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100519_818_R.JPG, ,{},26,3,"{""all_points_x"": [562, 638, 214, 161, 97, 84, 114, 10, 8], ""all_points_y"": [4, 28, 272, 202, 187, 253, 317, 366, 12], ""name"": ""polygon""}","{""Objects"": ""2""}"
20181210_100519_818_R.JPG, ,{},26,4,"{""all_points_x"": [15, 51, 140, 269, 870, 831, 646, 203, 166, 113, 81, 135], ""all_points_y"": [407, 641, 668, 599, 250, 120, 41, 297, 207, 186, 265, 354], ""name"": ""polygon""}","{""Objects"": ""3""}"
