rgb,thermal,label
./rgbt_balance/train/rgb/20190112_100254_014_R_45.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_45.jpg,./rgbt_balance/train/label/20190112_100254_014_R_45.png
./rgbt_balance/train/rgb/20190112_100254_014_R_50.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_50.jpg,./rgbt_balance/train/label/20190112_100254_014_R_50.png
./rgbt_balance/train/rgb/20190112_100254_014_R_51.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_51.jpg,./rgbt_balance/train/label/20190112_100254_014_R_51.png
./rgbt_balance/train/rgb/20190112_100254_014_R_52.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_52.jpg,./rgbt_balance/train/label/20190112_100254_014_R_52.png
./rgbt_balance/train/rgb/20190112_100254_014_R_53.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_53.jpg,./rgbt_balance/train/label/20190112_100254_014_R_53.png
./rgbt_balance/train/rgb/20190112_100254_014_R_54.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_54.jpg,./rgbt_balance/train/label/20190112_100254_014_R_54.png
./rgbt_balance/train/rgb/20190112_100254_014_R_55.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_55.jpg,./rgbt_balance/train/label/20190112_100254_014_R_55.png
./rgbt_balance/train/rgb/20190112_100254_014_R_60.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_60.jpg,./rgbt_balance/train/label/20190112_100254_014_R_60.png
./rgbt_balance/train/rgb/20190112_100254_014_R_61.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_61.jpg,./rgbt_balance/train/label/20190112_100254_014_R_61.png
./rgbt_balance/train/rgb/20190112_100254_014_R_62.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_62.jpg,./rgbt_balance/train/label/20190112_100254_014_R_62.png
./rgbt_balance/train/rgb/20190112_100254_014_R_63.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_63.jpg,./rgbt_balance/train/label/20190112_100254_014_R_63.png
./rgbt_balance/train/rgb/20190112_100254_014_R_64.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_64.jpg,./rgbt_balance/train/label/20190112_100254_014_R_64.png
./rgbt_balance/train/rgb/20190112_100254_014_R_65.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_65.jpg,./rgbt_balance/train/label/20190112_100254_014_R_65.png
./rgbt_balance/train/rgb/20190112_100254_014_R_7.jpg,./rgbt_balance/train/thermal/20190112_100254_014_R_7.jpg,./rgbt_balance/train/label/20190112_100254_014_R_7.png
./rgbt_balance/train/rgb/20190112_100303_077_R_00.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_00.jpg,./rgbt_balance/train/label/20190112_100303_077_R_00.png
./rgbt_balance/train/rgb/20190112_100303_077_R_01.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_01.jpg,./rgbt_balance/train/label/20190112_100303_077_R_01.png
./rgbt_balance/train/rgb/20190112_100303_077_R_02.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_02.jpg,./rgbt_balance/train/label/20190112_100303_077_R_02.png
./rgbt_balance/train/rgb/20190112_100303_077_R_03.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_03.jpg,./rgbt_balance/train/label/20190112_100303_077_R_03.png
./rgbt_balance/train/rgb/20190112_100303_077_R_04.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_04.jpg,./rgbt_balance/train/label/20190112_100303_077_R_04.png
./rgbt_balance/train/rgb/20190112_100303_077_R_05.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_05.jpg,./rgbt_balance/train/label/20190112_100303_077_R_05.png
./rgbt_balance/train/rgb/20190112_100303_077_R_10.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_10.jpg,./rgbt_balance/train/label/20190112_100303_077_R_10.png
./rgbt_balance/train/rgb/20190112_100303_077_R_11.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_11.jpg,./rgbt_balance/train/label/20190112_100303_077_R_11.png
./rgbt_balance/train/rgb/20190112_100303_077_R_12.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_12.jpg,./rgbt_balance/train/label/20190112_100303_077_R_12.png
./rgbt_balance/train/rgb/20190112_100303_077_R_13.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_13.jpg,./rgbt_balance/train/label/20190112_100303_077_R_13.png
./rgbt_balance/train/rgb/20190112_100303_077_R_14.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_14.jpg,./rgbt_balance/train/label/20190112_100303_077_R_14.png
./rgbt_balance/train/rgb/20190112_100303_077_R_15.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_15.jpg,./rgbt_balance/train/label/20190112_100303_077_R_15.png
./rgbt_balance/train/rgb/20190112_100303_077_R_20.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_20.jpg,./rgbt_balance/train/label/20190112_100303_077_R_20.png
./rgbt_balance/train/rgb/20190112_100303_077_R_21.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_21.jpg,./rgbt_balance/train/label/20190112_100303_077_R_21.png
./rgbt_balance/train/rgb/20190112_100303_077_R_22.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_22.jpg,./rgbt_balance/train/label/20190112_100303_077_R_22.png
./rgbt_balance/train/rgb/20190112_100303_077_R_23.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_23.jpg,./rgbt_balance/train/label/20190112_100303_077_R_23.png
./rgbt_balance/train/rgb/20190112_100303_077_R_24.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_24.jpg,./rgbt_balance/train/label/20190112_100303_077_R_24.png
./rgbt_balance/train/rgb/20190112_100303_077_R_25.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_25.jpg,./rgbt_balance/train/label/20190112_100303_077_R_25.png
./rgbt_balance/train/rgb/20190112_100303_077_R_30.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_30.jpg,./rgbt_balance/train/label/20190112_100303_077_R_30.png
./rgbt_balance/train/rgb/20190112_100303_077_R_31.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_31.jpg,./rgbt_balance/train/label/20190112_100303_077_R_31.png
./rgbt_balance/train/rgb/20190112_100303_077_R_32.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_32.jpg,./rgbt_balance/train/label/20190112_100303_077_R_32.png
./rgbt_balance/train/rgb/20190112_100303_077_R_33.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_33.jpg,./rgbt_balance/train/label/20190112_100303_077_R_33.png
./rgbt_balance/train/rgb/20190112_100303_077_R_34.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_34.jpg,./rgbt_balance/train/label/20190112_100303_077_R_34.png
./rgbt_balance/train/rgb/20190112_100303_077_R_35.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_35.jpg,./rgbt_balance/train/label/20190112_100303_077_R_35.png
./rgbt_balance/train/rgb/20190112_100303_077_R_40.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_40.jpg,./rgbt_balance/train/label/20190112_100303_077_R_40.png
./rgbt_balance/train/rgb/20190112_100303_077_R_41.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_41.jpg,./rgbt_balance/train/label/20190112_100303_077_R_41.png
./rgbt_balance/train/rgb/20190112_100303_077_R_42.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_42.jpg,./rgbt_balance/train/label/20190112_100303_077_R_42.png
./rgbt_balance/train/rgb/20190112_100303_077_R_43.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_43.jpg,./rgbt_balance/train/label/20190112_100303_077_R_43.png
./rgbt_balance/train/rgb/20190112_100303_077_R_44.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_44.jpg,./rgbt_balance/train/label/20190112_100303_077_R_44.png
./rgbt_balance/train/rgb/20190112_100303_077_R_45.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_45.jpg,./rgbt_balance/train/label/20190112_100303_077_R_45.png
./rgbt_balance/train/rgb/20190112_100303_077_R_50.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_50.jpg,./rgbt_balance/train/label/20190112_100303_077_R_50.png
./rgbt_balance/train/rgb/20190112_100303_077_R_51.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_51.jpg,./rgbt_balance/train/label/20190112_100303_077_R_51.png
./rgbt_balance/train/rgb/20190112_100303_077_R_52.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_52.jpg,./rgbt_balance/train/label/20190112_100303_077_R_52.png
./rgbt_balance/train/rgb/20190112_100303_077_R_53.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_53.jpg,./rgbt_balance/train/label/20190112_100303_077_R_53.png
./rgbt_balance/train/rgb/20190112_100303_077_R_54.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_54.jpg,./rgbt_balance/train/label/20190112_100303_077_R_54.png
./rgbt_balance/train/rgb/20190112_100303_077_R_55.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_55.jpg,./rgbt_balance/train/label/20190112_100303_077_R_55.png
./rgbt_balance/train/rgb/20190112_100303_077_R_60.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_60.jpg,./rgbt_balance/train/label/20190112_100303_077_R_60.png
./rgbt_balance/train/rgb/20190112_100303_077_R_61.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_61.jpg,./rgbt_balance/train/label/20190112_100303_077_R_61.png
./rgbt_balance/train/rgb/20190112_100303_077_R_62.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_62.jpg,./rgbt_balance/train/label/20190112_100303_077_R_62.png
./rgbt_balance/train/rgb/20190112_100303_077_R_63.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_63.jpg,./rgbt_balance/train/label/20190112_100303_077_R_63.png
./rgbt_balance/train/rgb/20190112_100303_077_R_64.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_64.jpg,./rgbt_balance/train/label/20190112_100303_077_R_64.png
./rgbt_balance/train/rgb/20190112_100303_077_R_65.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_65.jpg,./rgbt_balance/train/label/20190112_100303_077_R_65.png
./rgbt_balance/train/rgb/20190112_100303_077_R_70.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_70.jpg,./rgbt_balance/train/label/20190112_100303_077_R_70.png
./rgbt_balance/train/rgb/20190112_100303_077_R_71.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_71.jpg,./rgbt_balance/train/label/20190112_100303_077_R_71.png
./rgbt_balance/train/rgb/20190112_100303_077_R_72.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_72.jpg,./rgbt_balance/train/label/20190112_100303_077_R_72.png
./rgbt_balance/train/rgb/20190112_100303_077_R_73.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_73.jpg,./rgbt_balance/train/label/20190112_100303_077_R_73.png
./rgbt_balance/train/rgb/20190112_100303_077_R_74.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_74.jpg,./rgbt_balance/train/label/20190112_100303_077_R_74.png
./rgbt_balance/train/rgb/20190112_100303_077_R_75.jpg,./rgbt_balance/train/thermal/20190112_100303_077_R_75.jpg,./rgbt_balance/train/label/20190112_100303_077_R_75.png
./rgbt_balance/train/rgb/20190112_100311_087_R_0.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_0.jpg,./rgbt_balance/train/label/20190112_100311_087_R_0.png
./rgbt_balance/train/rgb/20190112_100311_087_R_1.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_1.jpg,./rgbt_balance/train/label/20190112_100311_087_R_1.png
./rgbt_balance/train/rgb/20190112_100311_087_R_2.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_2.jpg,./rgbt_balance/train/label/20190112_100311_087_R_2.png
./rgbt_balance/train/rgb/20190112_100311_087_R_30.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_30.jpg,./rgbt_balance/train/label/20190112_100311_087_R_30.png
./rgbt_balance/train/rgb/20190112_100311_087_R_31.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_31.jpg,./rgbt_balance/train/label/20190112_100311_087_R_31.png
./rgbt_balance/train/rgb/20190112_100311_087_R_32.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_32.jpg,./rgbt_balance/train/label/20190112_100311_087_R_32.png
./rgbt_balance/train/rgb/20190112_100311_087_R_33.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_33.jpg,./rgbt_balance/train/label/20190112_100311_087_R_33.png
./rgbt_balance/train/rgb/20190112_100311_087_R_34.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_34.jpg,./rgbt_balance/train/label/20190112_100311_087_R_34.png
./rgbt_balance/train/rgb/20190112_100311_087_R_35.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_35.jpg,./rgbt_balance/train/label/20190112_100311_087_R_35.png
./rgbt_balance/train/rgb/20190112_100311_087_R_4.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_4.jpg,./rgbt_balance/train/label/20190112_100311_087_R_4.png
./rgbt_balance/train/rgb/20190112_100311_087_R_5.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_5.jpg,./rgbt_balance/train/label/20190112_100311_087_R_5.png
./rgbt_balance/train/rgb/20190112_100311_087_R_6.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_6.jpg,./rgbt_balance/train/label/20190112_100311_087_R_6.png
./rgbt_balance/train/rgb/20190112_100311_087_R_7.jpg,./rgbt_balance/train/thermal/20190112_100311_087_R_7.jpg,./rgbt_balance/train/label/20190112_100311_087_R_7.png
./rgbt_balance/train/rgb/20190112_100316_202_R_00.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_00.jpg,./rgbt_balance/train/label/20190112_100316_202_R_00.png
./rgbt_balance/train/rgb/20190112_100316_202_R_01.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_01.jpg,./rgbt_balance/train/label/20190112_100316_202_R_01.png
./rgbt_balance/train/rgb/20190112_100316_202_R_02.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_02.jpg,./rgbt_balance/train/label/20190112_100316_202_R_02.png
./rgbt_balance/train/rgb/20190112_100316_202_R_03.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_03.jpg,./rgbt_balance/train/label/20190112_100316_202_R_03.png
./rgbt_balance/train/rgb/20190112_100316_202_R_04.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_04.jpg,./rgbt_balance/train/label/20190112_100316_202_R_04.png
./rgbt_balance/train/rgb/20190112_100316_202_R_05.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_05.jpg,./rgbt_balance/train/label/20190112_100316_202_R_05.png
./rgbt_balance/train/rgb/20190112_100316_202_R_10.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_10.jpg,./rgbt_balance/train/label/20190112_100316_202_R_10.png
./rgbt_balance/train/rgb/20190112_100316_202_R_11.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_11.jpg,./rgbt_balance/train/label/20190112_100316_202_R_11.png
./rgbt_balance/train/rgb/20190112_100316_202_R_12.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_12.jpg,./rgbt_balance/train/label/20190112_100316_202_R_12.png
./rgbt_balance/train/rgb/20190112_100316_202_R_13.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_13.jpg,./rgbt_balance/train/label/20190112_100316_202_R_13.png
./rgbt_balance/train/rgb/20190112_100316_202_R_14.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_14.jpg,./rgbt_balance/train/label/20190112_100316_202_R_14.png
./rgbt_balance/train/rgb/20190112_100316_202_R_15.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_15.jpg,./rgbt_balance/train/label/20190112_100316_202_R_15.png
./rgbt_balance/train/rgb/20190112_100316_202_R_20.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_20.jpg,./rgbt_balance/train/label/20190112_100316_202_R_20.png
./rgbt_balance/train/rgb/20190112_100316_202_R_21.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_21.jpg,./rgbt_balance/train/label/20190112_100316_202_R_21.png
./rgbt_balance/train/rgb/20190112_100316_202_R_22.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_22.jpg,./rgbt_balance/train/label/20190112_100316_202_R_22.png
./rgbt_balance/train/rgb/20190112_100316_202_R_23.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_23.jpg,./rgbt_balance/train/label/20190112_100316_202_R_23.png
./rgbt_balance/train/rgb/20190112_100316_202_R_24.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_24.jpg,./rgbt_balance/train/label/20190112_100316_202_R_24.png
./rgbt_balance/train/rgb/20190112_100316_202_R_25.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_25.jpg,./rgbt_balance/train/label/20190112_100316_202_R_25.png
./rgbt_balance/train/rgb/20190112_100316_202_R_3.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_3.jpg,./rgbt_balance/train/label/20190112_100316_202_R_3.png
./rgbt_balance/train/rgb/20190112_100316_202_R_40.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_40.jpg,./rgbt_balance/train/label/20190112_100316_202_R_40.png
./rgbt_balance/train/rgb/20190112_100316_202_R_41.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_41.jpg,./rgbt_balance/train/label/20190112_100316_202_R_41.png
./rgbt_balance/train/rgb/20190112_100316_202_R_42.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_42.jpg,./rgbt_balance/train/label/20190112_100316_202_R_42.png
./rgbt_balance/train/rgb/20190112_100316_202_R_43.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_43.jpg,./rgbt_balance/train/label/20190112_100316_202_R_43.png
./rgbt_balance/train/rgb/20190112_100316_202_R_44.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_44.jpg,./rgbt_balance/train/label/20190112_100316_202_R_44.png
./rgbt_balance/train/rgb/20190112_100316_202_R_45.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_45.jpg,./rgbt_balance/train/label/20190112_100316_202_R_45.png
./rgbt_balance/train/rgb/20190112_100316_202_R_60.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_60.jpg,./rgbt_balance/train/label/20190112_100316_202_R_60.png
./rgbt_balance/train/rgb/20190112_100316_202_R_61.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_61.jpg,./rgbt_balance/train/label/20190112_100316_202_R_61.png
./rgbt_balance/train/rgb/20190112_100316_202_R_62.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_62.jpg,./rgbt_balance/train/label/20190112_100316_202_R_62.png
./rgbt_balance/train/rgb/20190112_100316_202_R_63.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_63.jpg,./rgbt_balance/train/label/20190112_100316_202_R_63.png
./rgbt_balance/train/rgb/20190112_100316_202_R_64.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_64.jpg,./rgbt_balance/train/label/20190112_100316_202_R_64.png
./rgbt_balance/train/rgb/20190112_100316_202_R_65.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_65.jpg,./rgbt_balance/train/label/20190112_100316_202_R_65.png
./rgbt_balance/train/rgb/20190112_100316_202_R_7.jpg,./rgbt_balance/train/thermal/20190112_100316_202_R_7.jpg,./rgbt_balance/train/label/20190112_100316_202_R_7.png
./rgbt_balance/train/rgb/20190112_100323_311_R_0.jpg,./rgbt_balance/train/thermal/20190112_100323_311_R_0.jpg,./rgbt_balance/train/label/20190112_100323_311_R_0.png
./rgbt_balance/train/rgb/20190112_100323_311_R_1.jpg,./rgbt_balance/train/thermal/20190112_100323_311_R_1.jpg,./rgbt_balance/train/label/20190112_100323_311_R_1.png
./rgbt_balance/train/rgb/20190112_100323_311_R_2.jpg,./rgbt_balance/train/thermal/20190112_100323_311_R_2.jpg,./rgbt_balance/train/label/20190112_100323_311_R_2.png
./rgbt_balance/train/rgb/20190112_100323_311_R_3.jpg,./rgbt_balance/train/thermal/20190112_100323_311_R_3.jpg,./rgbt_balance/train/label/20190112_100323_311_R_3.png
./rgbt_balance/train/rgb/20190112_100323_311_R_4.jpg,./rgbt_balance/train/thermal/20190112_100323_311_R_4.jpg,./rgbt_balance/train/label/20190112_100323_311_R_4.png
./rgbt_balance/train/rgb/20190112_100323_311_R_5.jpg,./rgbt_balance/train/thermal/20190112_100323_311_R_5.jpg,./rgbt_balance/train/label/20190112_100323_311_R_5.png
./rgbt_balance/train/rgb/20190112_100323_311_R_6.jpg,./rgbt_balance/train/thermal/20190112_100323_311_R_6.jpg,./rgbt_balance/train/label/20190112_100323_311_R_6.png
./rgbt_balance/train/rgb/20190112_100323_311_R_7.jpg,./rgbt_balance/train/thermal/20190112_100323_311_R_7.jpg,./rgbt_balance/train/label/20190112_100323_311_R_7.png
./rgbt_balance/train/rgb/20190112_100332_321_R_0.jpg,./rgbt_balance/train/thermal/20190112_100332_321_R_0.jpg,./rgbt_balance/train/label/20190112_100332_321_R_0.png
./rgbt_balance/train/rgb/20190112_100332_321_R_1.jpg,./rgbt_balance/train/thermal/20190112_100332_321_R_1.jpg,./rgbt_balance/train/label/20190112_100332_321_R_1.png
./rgbt_balance/train/rgb/20190112_100332_321_R_2.jpg,./rgbt_balance/train/thermal/20190112_100332_321_R_2.jpg,./rgbt_balance/train/label/20190112_100332_321_R_2.png
./rgbt_balance/train/rgb/20190112_100332_321_R_3.jpg,./rgbt_balance/train/thermal/20190112_100332_321_R_3.jpg,./rgbt_balance/train/label/20190112_100332_321_R_3.png
./rgbt_balance/train/rgb/20190112_100332_321_R_4.jpg,./rgbt_balance/train/thermal/20190112_100332_321_R_4.jpg,./rgbt_balance/train/label/20190112_100332_321_R_4.png
./rgbt_balance/train/rgb/20190112_100332_321_R_5.jpg,./rgbt_balance/train/thermal/20190112_100332_321_R_5.jpg,./rgbt_balance/train/label/20190112_100332_321_R_5.png
./rgbt_balance/train/rgb/20190112_100332_321_R_6.jpg,./rgbt_balance/train/thermal/20190112_100332_321_R_6.jpg,./rgbt_balance/train/label/20190112_100332_321_R_6.png
./rgbt_balance/train/rgb/20190112_100332_321_R_7.jpg,./rgbt_balance/train/thermal/20190112_100332_321_R_7.jpg,./rgbt_balance/train/label/20190112_100332_321_R_7.png
./rgbt_balance/train/rgb/20190112_100345_498_R_00.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_00.jpg,./rgbt_balance/train/label/20190112_100345_498_R_00.png
./rgbt_balance/train/rgb/20190112_100345_498_R_01.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_01.jpg,./rgbt_balance/train/label/20190112_100345_498_R_01.png
./rgbt_balance/train/rgb/20190112_100345_498_R_02.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_02.jpg,./rgbt_balance/train/label/20190112_100345_498_R_02.png
./rgbt_balance/train/rgb/20190112_100345_498_R_03.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_03.jpg,./rgbt_balance/train/label/20190112_100345_498_R_03.png
./rgbt_balance/train/rgb/20190112_100345_498_R_04.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_04.jpg,./rgbt_balance/train/label/20190112_100345_498_R_04.png
./rgbt_balance/train/rgb/20190112_100345_498_R_05.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_05.jpg,./rgbt_balance/train/label/20190112_100345_498_R_05.png
./rgbt_balance/train/rgb/20190112_100345_498_R_1.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_1.jpg,./rgbt_balance/train/label/20190112_100345_498_R_1.png
./rgbt_balance/train/rgb/20190112_100345_498_R_2.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_2.jpg,./rgbt_balance/train/label/20190112_100345_498_R_2.png
./rgbt_balance/train/rgb/20190112_100345_498_R_30.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_30.jpg,./rgbt_balance/train/label/20190112_100345_498_R_30.png
./rgbt_balance/train/rgb/20190112_100345_498_R_31.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_31.jpg,./rgbt_balance/train/label/20190112_100345_498_R_31.png
./rgbt_balance/train/rgb/20190112_100345_498_R_32.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_32.jpg,./rgbt_balance/train/label/20190112_100345_498_R_32.png
./rgbt_balance/train/rgb/20190112_100345_498_R_33.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_33.jpg,./rgbt_balance/train/label/20190112_100345_498_R_33.png
./rgbt_balance/train/rgb/20190112_100345_498_R_34.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_34.jpg,./rgbt_balance/train/label/20190112_100345_498_R_34.png
./rgbt_balance/train/rgb/20190112_100345_498_R_35.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_35.jpg,./rgbt_balance/train/label/20190112_100345_498_R_35.png
./rgbt_balance/train/rgb/20190112_100345_498_R_4.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_4.jpg,./rgbt_balance/train/label/20190112_100345_498_R_4.png
./rgbt_balance/train/rgb/20190112_100345_498_R_50.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_50.jpg,./rgbt_balance/train/label/20190112_100345_498_R_50.png
./rgbt_balance/train/rgb/20190112_100345_498_R_51.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_51.jpg,./rgbt_balance/train/label/20190112_100345_498_R_51.png
./rgbt_balance/train/rgb/20190112_100345_498_R_52.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_52.jpg,./rgbt_balance/train/label/20190112_100345_498_R_52.png
./rgbt_balance/train/rgb/20190112_100345_498_R_53.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_53.jpg,./rgbt_balance/train/label/20190112_100345_498_R_53.png
./rgbt_balance/train/rgb/20190112_100345_498_R_54.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_54.jpg,./rgbt_balance/train/label/20190112_100345_498_R_54.png
./rgbt_balance/train/rgb/20190112_100345_498_R_55.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_55.jpg,./rgbt_balance/train/label/20190112_100345_498_R_55.png
./rgbt_balance/train/rgb/20190112_100345_498_R_60.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_60.jpg,./rgbt_balance/train/label/20190112_100345_498_R_60.png
./rgbt_balance/train/rgb/20190112_100345_498_R_61.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_61.jpg,./rgbt_balance/train/label/20190112_100345_498_R_61.png
./rgbt_balance/train/rgb/20190112_100345_498_R_62.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_62.jpg,./rgbt_balance/train/label/20190112_100345_498_R_62.png
./rgbt_balance/train/rgb/20190112_100345_498_R_63.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_63.jpg,./rgbt_balance/train/label/20190112_100345_498_R_63.png
./rgbt_balance/train/rgb/20190112_100345_498_R_64.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_64.jpg,./rgbt_balance/train/label/20190112_100345_498_R_64.png
./rgbt_balance/train/rgb/20190112_100345_498_R_65.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_65.jpg,./rgbt_balance/train/label/20190112_100345_498_R_65.png
./rgbt_balance/train/rgb/20190112_100345_498_R_7.jpg,./rgbt_balance/train/thermal/20190112_100345_498_R_7.jpg,./rgbt_balance/train/label/20190112_100345_498_R_7.png
./rgbt_balance/train/rgb/20190112_100359_612_R_00.jpg,./rgbt_balance/train/thermal/20190112_100359_612_R_00.jpg,./rgbt_balance/train/label/20190112_100359_612_R_00.png
